"","plate_rxn_ID","plate_pos_seq","plate_pos_factor","well","methylation","analysis_status","assay_notes","dup1","dup2","stdev","cv","drift_est","meth_adjust","stock_notes","cc_notes","rxn_notes","sample_id","id","kay.code","darting.date","new.box","cell","sample.type","sample.state.quality","tissue.origin","orig.vol.uL","orig.conc.ng.uL","num.freeze.thaw.cyc","last.freeze.thaw.date","samp.select.note","luma.assay.num","luma.notes","hyena","ear.tag.number","code.number.on.samples","found.dead","darter","location","gpsutme","gpsutmn","sex","age","age.months","estimated.age.mo","age.class","natal.or.immigrant","reproductive.status","repro.stat.code","mass","telazol.dose","telazol.booster","darting.time","time.down","blood.sampling.time","radio.collared","radio.freq","radio.serial.num","gn.rh","num.edtawhole.blood","num.edtaplasma","num.edtabuffy.coat","num.serum","num.rbc","num.heparin.plasma","num.urine","num.paste","num.tissues","dnaextracted","num.thin.blood.smears","num.thick.blood.smears","ultrasound","num.fetuses","num.heartbeats","ultrasound.other","fetus.length.r.l.","parasites","parasite.ticks","parasites.lionfiles","parasites.other","glucose.grn.red.","glucose.green","glucose.red","pcv","wbc","rbc","knott.s.microfilaria","total.solids","zygo.to.top.crest","zygo.to.back.crest","eye.to.ear","ear.length","skull.length","head.circ","zygo.breadth","body.length","tail.length","neck.circ","girth","leg.side","front.ft.len","lower.leg.length","upper.leg.length","scapula.length","ht.at.shoulder","hind.ft.length","test.nip.length","test.nip.width","tooth.side","incisors","up.canine.ht","up.pm2len","up.pm3len","up.pm4len","upper.row.len","lower.row.len","low.row.with.m1len","m1length","low.pm4len","low.pm3len","low.pm2len","low.canine.ht","rt.low.pm3ht","lft.low.pm3ht","rt.low.pm3surf","lft.low.pm3surf","cavities.broken.teeth","kid.teeth","body.condition","scars.wounds","dartsheet.comments","reaction.to.darting","notes","num.wbc","num.rtbuffer","other.collected","temperature","respiration","heart.rate","body.fat","old.code.number","old.2nd.number","age.at.darting.days","age.at.darting.note","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","mortality.source","death.date","weaned","clan","park"
"316","p5r9",13,1,"C2",69.38624015,"y",NA,70.25397443,68.51850587,1.227161581,1.768595011,-0.10200797565327,69.3789538660248,NA,NA,NA,925,"mrph",197,2000-02-23,"DNA_2","57","DNA","O","WB","500",132.1,NA,NA,"re_do_DNA, plate 5","1",NA,"mrph",353,NA,0,"ae, kn","t stop",745231,9837848,"f","adult",44,NA,NA,"natal","pregnant","pregnant",61.4,2.5,1,2000-02-23 07:57:00,2000-02-23 08:02:00,2000-02-23 08:10:00,0,"previous",NA,0,4,3,NA,6,1,8,0,1,NA,2,6,1,0,2,2,NA,NA,"fl, lf",0,0,0,"77/71",77,71,33.5,11550,7060000,"none",NA,14,16.5,NA,8.5,30,52,NA,105,24,50.5,94,"l",17,25.5,25.5,28.5,77.5,23,NA,NA,"r",24.3,30.1,12.7,21.4,36.3,94.7,77.5,NA,NA,20,19.8,13.5,26.2,17.6,17.9,5.5,5.2,"0",NA,"good","hind legs, feet","not lactating, huge fetuses",NA,NA,NA,NA,NA,NA,NA,NA,NA,353,197,1338,NA,"22-jul-96","29-dec-96","12-apr-11","bsh","25-jun-96",1,1,"lions","11-apr-11","01-jun-97","talek","tk"
"317","p5r9",13,1,"C3",72.62004786,"y",NA,70.57943414,74.66066159,2.885863608,3.973921379,-0.10200797565327,72.6127615760248,NA,NA,NA,939,"kier",352,2001-11-07,"DNA_2","73","DNA","O","WB","600",455,NA,NA,"re_do_DNA, plate 5","2",NA,"kier",NA,NA,0,"smd, saw","horseshoe lugga",744361,9838467,"f","cub",10,NA,NA,"natal","bado","bado",21.6,1.2,NA,2001-11-07 17:39:00,2001-11-07 17:43:30,2001-11-07 17:50:00,0,NA,NA,0,2,2,NA,3,1,4,NA,1,NA,2,3,1,0,NA,NA,NA,NA,"ti, fl, lf",0,0,0,NA,NA,NA,26.61,29400,5625000,"hooks",6.4,9.5,11.5,NA,7.5,23,38.5,NA,69.5,22,35,57,NA,16.5,20,19.5,22,61,20,4.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","baby teeth, not measured","excellent","none","*no eartag, eartag #352 later given to adon on 2/08/02, yet adon id number set at #355",NA,NA,NA,NA,NA,NA,NA,NA,NA,352,NA,317,NA,"06-feb-01","01-nov-01","03-jun-05","mali","25-dec-00",1,2,"speared",NA,"07-apr-02","talek","tk"
"318","p5r9",13,1,"C4",71.77965346,"y",NA,73.27786345,70.28144347,2.11878889,2.951795931,-0.10200797565327,71.7723671760248,NA,NA,NA,1005,"gofa",574,2015-05-04,"DNA_3","75","DNA","O","WB","250",1091.2,NA,NA,"re_do_DNA, plate 5","1",NA,"gorfa",NA,574,0,"bmp,att,mtf,cmo","460m w xmas tree",746480,9836066,"f","subadult",17,NA,NA,"natal","bado","bado",37.8,2.1,NA,2015-05-04 07:03:00,2015-05-04 07:07:00,2015-05-04 07:13:00,0,NA,NA,0,0,0,1,0,1,4,0,1,"1 hair",2,3,1,0,NA,NA,NA,NA,NA,0,0,0,"79",79,NA,34.97,NA,NA,NA,NA,14.6,15.1,12.3,9.8,27.5,46.5,NA,89.7,24.5,42.2,72,"r",18,25.2,23.1,24,72.4,23,4.26,NA,"l",20.41,24.21,7.54,12.37,19.6,92.05,74.4,NA,NA,20.5,19.02,12.44,23.27,18.56,18.16,1.94,1.29,"tarter","not noted","healthy","no paste","neon,gng,ziti were present but did not see, virus spots behind ears",NA,NA,NA,NA,"6 bacterial swabs taken",NA,NA,NA,NA,NA,NA,0,NA,"15-jan-14",NA,NA,"bora","08-dec-13",1,1,"",NA,NA,"talek",""
"319","p5r9",13,1,"C5",68.47572888,"y",NA,67.80501909,69.14643866,0.948526875,1.385201575,-0.10200797565327,68.4684425960248,NA,NA,NA,1012,"hem",247,1998-11-30,"DNA_4","2","DNA","O","WB","600",109.3,NA,NA,"re_do_DNA, plate 5","1",NA,"hem",NA,NA,0,NA,"100m s-doc",747834,9836738,"f","subadult",14,NA,2,"natal","bado","bado",35,1.2,NA,1998-11-30 07:21:00,1998-11-30 07:23:00,1998-11-30 07:28:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti, lf",0,0,0,"71/66",71,66,NA,NA,NA,NA,NA,14.5,16,NA,9.4,15.5,45.1,NA,NA,NA,43.5,75.5,"l",16.8,23,23,21,66,21.8,3.8,NA,"l",22,17.1,10.3,11.2,27.2,94.8,66.2,NA,NA,19.7,13.8,12.9,15.7,14.2,14.3,0.7,0.9,"0","some","good - fat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,NA,430,NA,"27-sep-97","07-jul-98","22-dec-06","who","26-sep-97",1,1,"",NA,"10-aug-98","talek","tk"
"320","p5r9",13,1,"C9",76.31810685,"y",NA,76.39913439,76.23707932,0.114590239,0.150148168,-0.10200797565327,76.3108205660248,NA,NA,NA,1182,"brgr",659,2015-06-03,"DNA_6","57","DNA","O","WB","300",638.4,NA,NA,"re_do_DNA, plate 5","1",NA,"burger",NA,659,0,"keh,bmp,tmm,eds","590m se talek marsh",744480,9839320,"f","adult",43,NA,NA,"natal","lactating","lactating",58.8,2.5,1.2,2015-06-03 07:08:00,2015-06-03 07:13:00,2015-06-03 07:17:00,0,NA,NA,0,1,0,2,5,2,3,0,2,"1 hair",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,NA,0,0,38.96,NA,NA,NA,NA,14.5,17.7,12.3,8.4,30.3,49.6,NA,96.2,30,49.6,84.1,"l",19.9,26.1,27,29.4,83.4,24.7,41.99,NA,"r",19.44,29.1,14.23,22.9,34.33,100.59,83.19,NA,NA,21.92,21.74,12.65,27.11,17.37,17.57,4.58,4.75,NA,NA,"good","healing wound left front foot, two mostly healed wounds left underbelly,","3rd booster 1.2 @ 8:22 acth challenge w/ blood and saliva",1,NA,NA,NA,"blood and saliva for acth challenge",NA,NA,NA,NA,NA,NA,0,NA,"08-mar-12","19-sep-12",NA,"cen","30-oct-11",1,1,"",NA,"11-dec-12","talek",""
"321","p5r9",15,2,"E1",74.29120809,"y",NA,74.91433933,73.66807686,0.881240645,1.186197759,-0.10200797565327,74.2984943739752,NA,NA,NA,1295,"keng",576,2015-05-05,"DNA_8","58","DNA","O","WB","250",26.6,NA,NA,"re_do_DNA, plate 5","1",NA,"ken griffey jr",NA,576,0,"bmp,keh,att,mtf","tangiwizi den",741011,9836489,"f","subadult",12,NA,NA,"natal","bado","bado",29,1.9,NA,2015-05-05 07:09:00,2015-05-05 07:15:00,2015-05-05 07:18:00,0,NA,NA,0,3,0,1,5,1,4,0,0,"1 hair",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"77/76",77,76,37.4,NA,NA,NA,NA,11.5,14.7,11.2,7.1,24,43.1,NA,86.5,21.1,39.5,61.5,"r",16.4,22,22.2,23,63.8,18.6,5.73,NA,"r",20.91,18.33,11.08,14.61,32.74,86.07,70.27,NA,NA,19.11,16.79,13.95,20.5,19.42,19,0.98,1.05,"none","teeth still errupting","good","none","pax gene tubes filled, could not get paste, virus on face",NA,NA,NA,NA,"6 bacterial swabs taken",NA,NA,NA,NA,NA,NA,0,NA,"03-jun-14",NA,NA,"aqua","17-mar-14",1,2,"",NA,NA,"talek",""
"322","p5r9",15,2,"E10",72.88670643,"y",NA,74.60442775,71.16898511,2.429224787,3.332877703,-0.10200797565327,72.8939927139752,NA,NA,NA,630,"baez",763,2005-12-14,"DNA_16","4","DNA","O","WB","800",17,NA,NA,"re_do_DNA, plate 5","1",NA,"baez",NA,763,0,"adw,alc","t-stop",745190,9837882,"f","subadult",14,NA,NA,"natal","bado","bado",30.8,1.2,NA,2005-12-14 11:28:00,2005-12-14 11:30:00,2005-12-14 11:43:00,0,NA,NA,0,2,1,0,2,1,2,0,0,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"54/35",54,35,39.75,NA,NA,NA,6.4,11,14,10,8.7,23.2,44.5,14,78,19,40.5,69,"l",20,19.5,22.3,24.5,67.5,24.5,NA,NA,"l",22.91,19.77,13.55,15.61,36.46,90.55,55.05,74.95,23.92,21.83,17.68,15.61,19.78,NA,NA,NA,NA,"0","lower pm3s","good","none; adult teeth still erupting","lots of lion flies!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"13-feb-05","02-jul-05",NA,"bail","16-oct-04",1,1,"",NA,"05-aug-05","talek",""
"323","p5r9",15,2,"E12",71.577803,"y",NA,72.41338935,70.74221665,1.181697548,1.650927381,-0.10200797565327,71.5850892839752,NA,NA,NA,654,"arg",780,2008-12-08,"DNA_16","31","DNA","O","WB","600",76.7,NA,NA,"re_do_DNA, plate 5","2",NA,"arg",735,780,0,"asf,ljc,bk","500m sw-t-stop",744755,9837676,"f","adult",38,NA,NA,"natal","bado","bado",60.8,2.1,NA,2008-12-08 06:51:00,2008-12-08 06:53:00,2008-12-08 06:59:00,0,NA,NA,0,2,2,0,4,1,7,0,2,"2-ear plug; pus",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"56/58",56,58,36.8,NA,NA,NA,7.2,13.5,18,12.5,10,32,53.5,17.7,103.5,24.5,49.5,77,"l",21.5,28.5,29,30.5,81,25,6.36,6.6,"r",22.19,26.92,14.53,21.82,35.54,98.5,81.2,NA,NA,22.9,21.09,14.29,24.83,16.57,18.01,7.09,5.95,"3","none","good","open (pussy) wound on inside of rear l leg; old small wounds on l & r sides; scar on outside of back l leg","out cold!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"21-dec-05","09-sep-06","02-apr-14","yog","25-nov-05",0,NA,"humans (poison - april 2014)","03-apr-14","13-aug-06","talek",""
"324","p5r9",15,2,"E2",73.20665024,"y",NA,74.72202345,71.69127703,2.143061349,2.927413482,-0.10200797565327,73.2139365239752,NA,NA,NA,1363,"vdg",925,2009-07-14,"DNA_9","63","DNA","O","WB","600",539.4,NA,NA,"re_do_DNA, plate 5","1",NA,"vdg",NA,925,0,"sld, ljc","600 m sw balloon tree",747891,9834864,"f","subadult",20,NA,NA,"natal","bado","bado",39.2,1.1,2,2009-07-14 07:25:00,2009-07-14 07:47:00,2009-07-14 08:15:00,0,NA,NA,0,2,4,0,5,1,5,0,1,"1 (hair)",2,3,0,0,NA,NA,NA,NA,"lf",0,0,0,"59/57",59,57,35.51,NA,NA,NA,6.6,11.5,15.3,11.3,9.3,25.8,45.6,NA,81.3,21.6,46.8,74.1,"l",19.1,25.4,21.7,27,70.7,22.2,2.84,NA,"l",22.62,27.12,13.61,19.17,34.65,92.26,22.48,NA,NA,22.48,19.41,13.22,24.9,17.71,17.9,3.02,3.19,"0","none","good, chubby","old scar on rt butt; newer scar inside rt front leg","may6 be labeled 725 per dartoing sheet;traumatic darting; first dart failed to fully inject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"13-apr-08","10-jul-08","03-aug-10","ali","15-nov-07",1,2,"",NA,"25-nov-08","talek","tk"
"325","p5r9",15,2,"E3",74.5413579,"y",NA,74.4094851,74.6732307,0.186496304,0.250191718,-0.10200797565327,74.5486441839752,NA,NA,NA,360,"hex",727,2005-06-16,"DNA_11","70","DNA","O","WB","600",101.6,NA,NA,"re_do_DNA, plate 5","1",NA,"hex",727,727,0,"kjw,adw,pvm,sba","200 m se-top tl",745083,9839680,"f","subadult",28,NA,NA,"natal","bado","bado",46.1,1.7,0.5,2005-06-16 07:34:00,2005-06-16 07:38:00,2005-06-16 07:45:00,0,NA,NA,0,1,1,0,2,1,2,0,1,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"57/57",57,57,29.1,NA,NA,NA,7.1,12.8,15.3,13,11.5,27.6,48.5,16.5,86,23.4,48.5,81,"l",20.6,28,26.5,29.5,82.3,24.1,0.36,NA,"r",20.9,26.4,12.7,20.5,34,96.2,79.3,100.8,20.2,19.8,20,14.1,25.4,16.8,17.4,4.2,3.2,"0","none","good","small scar on inner rt thigh","snare around neck that was removed today",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"24-apr-03","07-nov-03","13-apr-16","bail","04-mar-03",NA,NA,"",NA,"17-jan-04","talek",""
"326","p5r9",15,2,"E5",73.79088238,"y",NA,71.98074712,75.60101763,2.55991783,3.469151943,-0.10200797565327,73.7981686639752,NA,NA,NA,465,"opa",233,1998-12-09,"DNA_13","35","DNA","O","WB","500",338.2,NA,NA,"re_do_DNA, plate 5","1",NA,"opa",NA,NA,0,NA,"300m w-impala x",754594,9835537,"m","subadult",13,NA,2,"natal","bado","bado",26,1.2,NA,1998-12-09 07:28:00,1998-12-09 07:34:00,1998-12-09 07:40:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"lf, ti",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,12,16,NA,8.4,17,38,NA,77,22,42,68.5,"l",18,22.5,20,24,69,22.5,22.3,22.3,"l",22.8,19.5,9.7,12.6,35.1,107.8,75.5,NA,NA,21.3,15.9,14.2,16.6,12.9,14.6,1.4,1.1,"0","some","good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,392,NA,"15-dec-97","21-oct-98","26-may-99","gol","12-nov-97",1,2,"",NA,"23-jan-99","talek","tk"
"327","p5r9",15,2,"E9",75.21749914,"y",NA,76.0785962,74.35640207,1.21777515,1.619005103,-0.10200797565327,75.2247854239752,NA,NA,NA,585,"loki",917,2009-09-18,"DNA_15","26","DNA","O","WB","600",119.8,NA,NA,"re_do_DNA, plate 5","1",NA,"loki",NA,917,0,"ljc, dsg","510 m n- bane l x",746205,9834265,"f","subadult",17,NA,NA,"natal","bado","bado",41.4,1.8,NA,2009-09-18 10:26:00,2009-09-18 10:28:00,2009-09-18 10:38:00,0,NA,NA,0,3,0,1,NA,1,5,0,1,"0",2,3,1,0,NA,NA,NA,NA,"none",0,0,0,"63/61",63,61,33.55,NA,NA,NA,6.1,11.2,14.5,11,9.2,26.5,49.5,NA,93.8,25,49,75.2,"l",18.2,25,23,24.5,71,22.5,4.85,NA,"l",22.91,25.17,14.89,18.25,37.02,92.51,72.86,NA,NA,20.78,19.71,15.31,25.79,20.39,19.86,1.55,1.75,"1","none","normal; a litte dehydrated","none seen other thnold ear notches",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"20-may-08","28-jan-09","10-apr-14","mrph","20-apr-08",1,2,"humans (poison - april 2014)","12-apr-14","24-feb-09","talek",""
"328","p5r9",17,2,"G10",72.31944135,"y",NA,72.61921197,72.01967073,0.423939681,0.586204308,-0.10200797565327,72.3413002019257,NA,NA,NA,808,"her",258,1999-08-11,"DNA_18","70","DNA","O","WB","300",213.2,NA,NA,"re_do_DNA, plate 5","1",NA,"her",NA,NA,0,NA,"200m w nnht",747807,9837431,"m","cub",9,NA,1,"natal","bado","bado",20.2,0.8,NA,1999-08-11 07:08:00,1999-08-11 07:10:00,1999-08-11 07:18:00,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ti, lf",0,0,0,"71/70",70,71,NA,NA,NA,NA,NA,9.5,11,NA,8,21,38.5,NA,65.5,19.5,35.5,63,"l",17.5,20,18.5,21,59.5,20.5,23,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","only has adult incisors","good","wound on rt shoulder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,NA,264,NA,"17-jan-99","19-jul-99","10-jan-03","mrph","20-nov-98",1,2,"",NA,"09-dec-99","talek","tk"
"329","p5r9",17,2,"G2",68.92894288,"y",NA,69.46922037,68.38866539,0.764067755,1.108486106,-0.10200797565327,68.9508017319257,NA,NA,NA,682,"pnc",757,2005-06-29,"DNA_16","72","DNA","O","WB","700",12.9,NA,NA,"re_do_DNA, plate 5","1",NA,"pnc",780,757,0,"sba,kjw,pvm,kmk,adw","150 m sw-ncm den",744891,9840683,"m","cub",12,NA,1,"natal","bado","bado",19.4,1.2,0.3,2005-06-29 06:53:00,2005-06-29 07:12:00,2005-06-29 07:22:00,0,NA,NA,0,1,0,0,2,1,2,0,0,"0",2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"58/61",58,61,37.7,NA,NA,NA,6.8,10.7,13.1,9.4,8.1,22.8,38.8,12.1,70.5,20.8,35.2,59.8,"l",18.2,22.9,21.3,23.1,65,20.1,9.4,15.3,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"most","good",NA,"adult teeth erupting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"30-aug-04","29-apr-05","16-aug-07","ali","26-jun-04",1,2,"",NA,"03-aug-05","talek","tk"
"330","p5r9",17,2,"G5",74.88010249,"y",NA,74.55739826,75.20280672,0.456372702,0.609471258,-0.10200797565327,74.9019613419257,NA,NA,NA,717,"gel",908,2009-09-13,"DNA_17","30","DNA","O","WB","600",325.8,NA,NA,"re_do_DNA, plate 5","1",NA,"gelato",676,908,0,"ljc,dsg","300 m ne mushroom tree",745678,9834948,"f","cub",8,NA,NA,"natal","bado","bado",25.2,1.1,0.4,2009-09-13 09:17:00,2009-09-13 09:20:00,2009-09-13 09:30:00,0,NA,NA,0,2,0,0,4,1,4,0,1,"1",2,3,0,0,NA,NA,NA,NA,"ticks",0,0,0,"79/74",79,74,36.5,NA,NA,NA,5.4,10.1,12.2,8.9,8.1,21.3,38.7,NA,70.2,19.4,38.4,56.5,"r",16,19,16.9,2.9,58.8,20.7,3.83,NA,"r",24.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","most","normal","none noted","darted alfe same day",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"25-jan-09","30-jul-09",NA,"guci","05-jan-09",1,2,"",NA,"27-jan-10","talek",""
"331","p5r9",17,2,"G6",70.8572456,"y",NA,73.21602865,68.49846255,3.335822981,4.707807864,-0.10200797565327,70.8791044519257,NA,NA,NA,719,"art",323,2001-05-13,"DNA_17","33","DNA","O","WB","500",45,NA,NA,"re_do_DNA, plate 5","1",NA,"art",NA,NA,0,NA,"100 m e of coucal x (250m se coucal x in culdesac)",746742,9838391,"f","cub",14,NA,NA,"natal","bado","bado",28.34,1,0.5,2001-05-13 06:59:00,2001-05-13 07:26:00,2001-05-13 07:29:00,0,NA,NA,0,2,NA,1,4,NA,4,NA,1,NA,2,3,1,0,NA,NA,NA,NA,"lf",0,0,0,"66/71",66,71,37.67,25350,8035000,"none",6.9,10.5,12.8,NA,7.5,24.2,41.3,NA,71,22,36,60,"l",16,21.5,21,22.5,65.5,20.5,5.28,NA,"l",21.74,21.52,13.92,16.94,34.16,84.84,71.36,NA,NA,22.64,17.34,14.56,22.1,18.48,18.45,1.48,1.8,"0",NA,"fat","two mild on rt zygoma","didn't go down with darting, had to physically restrain and give a 0.5ml booster to go down",NA,NA,NA,NA,NA,NA,NA,NA,NA,323,NA,415,NA,"30-may-00","30-sep-00","03-jan-14","mrph","24-mar-00",1,1,"humans (spear)","03-jan-14","14-dec-00","talek","tk"
"332","p5r9",17,2,"G8",68.43585852,"y",NA,69.85422506,67.01749199,2.005873191,2.931026562,-0.10200797565327,68.4577173719257,NA,"low concentration",NA,795,"cnet",713,2003-07-07,"DNA_18","55","DNA","O","WB","400",12.4,NA,NA,"re_do_DNA, plate 5","1",NA,"cnet",NA,NA,0,"saw","200m nw-baboon tree",NA,NA,"m","subadult",23,NA,NA,NA,"bado","bado",53.2,2,NA,2003-07-07 07:00:00,2003-07-07 07:03:00,2003-07-07 07:12:00,0,NA,NA,0,2,2,0,4,1,4,1,1,"0",2,3,1,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,14,17.5,11,9.5,28,50.5,17,91,25,46,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r",20.7,25.6,13.6,17.4,29.9,92.6,76.5,96.1,20.5,17.1,17.1,11.9,202.5,16.7,16.7,3.1,2.5,"0",NA,"fat!!--just ate wildebeest","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713,NA,694,NA,"14-sep-01","03-aug-02","20-jul-06","hem","12-aug-01",0,NA,"",NA,NA,"talek","tk"
"333","p6.2r14",6,1,"A3",75.59275776,"y",NA,73.39259361,77.79292191,3.111501977,4.116137669,-0.149257084502699,75.4733520923978,NA,"PQ, hi 230",NA,1186,"pike",1008,2015-05-17,"DNA_6","62","DNA","O","WB","300",559,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"pike",NA,1008,0,"tmm,mhm","120m cannibal cd",718581,9836814,"f","adult",90,NA,NA,"natal","active","lactating",64.5,3,1.5,2015-05-17 08:38:00,2015-05-17 08:43:00,2015-05-17 08:55:00,0,"150.1988",NA,0,6,0,1,5,1,4,0,1,"1 hair",2,3,1,0,NA,NA,NA,NA,"none",0,0,0,"56/64",56,64,40.2,NA,NA,NA,NA,13.5,21,10.5,10,32,57,NA,102,26,53,85,"l",18,27.5,25,31,76.5,25,43.8,NA,"r",22.4,28.7,13.1,20.1,35.4,95.4,79,NA,NA,20.1,21.8,13.4,26.5,15.5,15.7,7.5,8.1,"missing top right and bottom left incisors, cavity on back of r pm4",NA,"good",NA,"2 each pax rna and dna",NA,NA,NA,NA,"2 each pax rna and dna",NA,NA,NA,NA,NA,NA,0,NA,"30-jun-08",NA,NA,"koi","30-oct-07",NA,NA,"",NA,NA,"happy.zebra","tr"
"334","p6.2r14",8,1,"A5",74.90221994,"y",NA,73.4731287,76.33131117,2.021040208,2.698238063,-0.149257084502699,74.792764744698,NA,"low conc., PQ, hi 230",NA,1309,"mchl",1190,2015-07-16,"DNA_8","74","DNA","O","WB","250",2022,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"michelle",NA,1190,0,"tmm,sdf,emr","260m e place",723984,9846772,"m","adult",32,NA,NA,"natal",NA,"ok",55.7,3,1.5,2015-07-16 07:13:00,2015-07-16 07:20:00,2015-07-16 07:34:00,0,"151.958","11527",0,1,0,1,4,1,17,0,1,"0",2,3,1,0,NA,NA,NA,NA,"ticks",0,0,0,NA,NA,NA,37.11,NA,NA,NA,NA,11.5,15.5,9,9,29,53,NA,95,25,52,85,"l",17,24,25,29,74.5,24,39.1,39,"r",22.4,27,15.1,19.1,33.9,92.5,77.7,NA,NA,21.3,19.4,13.7,25.8,17.6,17.4,4.9,5.2,"cavity upper right pm4","none noted","good","none/minimal","acth challemge",1,"acth challenge, see hard copy for details",NA,NA,"6 bacterial swabs, blood and saliva for acth chal",NA,NA,NA,NA,NA,NA,0,NA,"09-feb-13",NA,"31-aug-16","ele","17-nov-12",1,1,"",NA,"18-oct-13","serena.n",""
"335","p6.2r14",9,1,"A6",75.16147831,"y",NA,75.39123169,74.93172493,0.324920343,0.432296371,-0.149257084502699,75.0569983508481,NA,NA,NA,1219,"hucn",1096,2014-07-02,"DNA_7","36","DNA","O","WB","500",393,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"hurricane",NA,1096,0,"dsg,scj,mas","710 n pion x",720558,9849213,"m","adult",32,NA,NA,"natal","bado","bado",NA,2.4,NA,2014-07-02 07:38:00,2014-07-02 07:43:00,2014-07-02 07:45:00,0,"151.42","12159",0,4,0,1,5,1,4,0,2,"0",2,3,1,0,NA,NA,NA,NA,"ti",0,0,0,"69/67",69,67,39.3,NA,NA,NA,NA,11.6,16.9,12,9.6,27.9,53.6,NA,95.6,21.9,51.8,85.7,"r",19.6,25.1,24.9,28.1,78.6,24.4,34.13,41.26,"l",22.5,30.47,14.83,21.62,33.69,99.96,83.03,NA,NA,22.17,20.12,13.48,27.27,19.06,19.58,4.88,3.99,"none","none noted","good, fat","none","scales broken so no weight",1,NA,NA,NA,"6 bacterial swabs collected",NA,NA,NA,NA,NA,NA,0,NA,"27-jan-12","15-jul-12","24-sep-14","rbc","12-sep-11",1,1,"",NA,"24-aug-12","serena.n","tr"
"336","p6.2r14",10,1,"A7",74.4174331,"y",NA,76.85046053,71.98440567,3.440820388,4.623675185,-0.149257084502699,74.3179283769982,NA,"PQ, hi 230",NA,1277,"peep",1015,2012-06-30,"DNA_8","29","DNA","O","WB","600",696,NA,NA,"post_jul2015; plates 6-6.2","1",NA,"peepers",NA,1015,0,"dsg,jrg,nsl","678m sw mega junction",720349,9851062,"f","adult",NA,NA,NA,"natal","lactating","lactating",55.6,2.6,NA,2012-06-30 07:59:00,2012-06-30 08:02:00,2012-06-30 08:08:00,0,"151.691","11529",0,4,0,1,5,1,5,0,2,"1 hair",2,3,1,0,NA,NA,NA,NA,"ti",0,0,0,"92/97",92,97,39.55,NA,NA,NA,NA,12.3,16.2,12.1,9.9,29.1,50.6,NA,90.1,23.9,48.9,85.6,"l",16.8,23.8,23.9,26.3,72.2,21.8,51.16,NA,"l",21.96,30.25,13.44,21.21,33.19,97.06,79.97,NA,NA,20.67,18.96,12.86,26.11,16.18,15.51,6.52,7.58,"lower r canine cavity","none","good","scar right hind leg, r upper gum scar above pm3","recently fed on giraffe carcass",1,"6 bacterial swabs colllected",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"01-aug-08",NA,"05-feb-13","",NA,NA,NA,"",NA,NA,"serena.n","tr"
